REGION,TECHNOLOGY,YEAR,value
Cuba,PWRCRUD004,2049,0.73
Cuba,PWRCRUD004,2050,0.73
Cuba,PWRHFO01,2019,0.93
Cuba,PWRHFO01,2020,0.93
Cuba,PWRHFO01,2021,0.93
Cuba,PWRHFO01,2022,0.93
Cuba,PWRHFO01,2023,0.93
Cuba,PWRHFO01,2024,0.93
Cuba,PWRHFO01,2025,0.93
Cuba,PWRHFO01,2026,0.93
Cuba,PWRHFO01,2027,0.93
Cuba,PWRHFO01,2028,0.93
Cuba,PWRHFO01,2029,0.93
Cuba,PWRHFO01,2030,0.93
Cuba,PWRHFO01,2031,0.93
Cuba,PWRHFO01,2032,0.93
Cuba,PWRHFO01,2033,0.93
Cuba,PWRHFO01,2034,0.93
Cuba,PWRHFO01,2035,0.93
Cuba,PWRHFO01,2036,0.93
Cuba,PWRHFO01,2037,0.93
Cuba,PWRHFO01,2038,0.93
Cuba,PWRHFO01,2039,0.93
Cuba,PWRHFO01,2040,0.93
Cuba,PWRHFO01,2041,0.93
Cuba,PWRHFO01,2042,0.93
Cuba,PWRHFO01,2043,0.93
Cuba,PWRHFO01,2044,0.93
Cuba,PWRHFO01,2045,0.93
Cuba,PWRHFO01,2046,0.93
Cuba,PWRHFO01,2047,0.93
Cuba,PWRHFO01,2048,0.93
Cuba,PWRHFO01,2049,0.93
Cuba,PWRHFO01,2050,0.93
Cuba,PWRCRUD005,2019,0.66
Cuba,PWRCRUD005,2020,0.66
Cuba,PWRCRUD005,2021,0.66
Cuba,PWRCRUD005,2022,0.66
Cuba,PWRCRUD005,2023,0.66
Cuba,PWRCRUD005,2024,0.66
Cuba,PWRCRUD005,2025,0.66
Cuba,PWRCRUD005,2026,0.66
Cuba,PWRCRUD005,2027,0.66
Cuba,PWRCRUD005,2028,0.66
Cuba,PWRCRUD005,2029,0.66
Cuba,PWRCRUD005,2030,0.66
Cuba,PWRCRUD005,2031,0.66
Cuba,PWRCRUD005,2032,0.66
Cuba,PWRCRUD005,2033,0.66
Cuba,PWRCRUD005,2034,0.66
Cuba,PWRCRUD005,2035,0.66
Cuba,PWRCRUD005,2036,0.66
Cuba,PWRCRUD005,2037,0.66
Cuba,PWRCRUD005,2038,0.66
Cuba,PWRCRUD005,2039,0.66
Cuba,PWRCRUD005,2040,0.66
Cuba,PWRCRUD005,2041,0.66
Cuba,PWRCRUD005,2042,0.66
Cuba,PWRCRUD005,2043,0.66
Cuba,PWRCRUD005,2044,0.66
Cuba,PWRCRUD005,2045,0.66
Cuba,PWRCRUD005,2046,0.66
Cuba,PWRCRUD005,2047,0.66
Cuba,PWRCRUD005,2048,0.66
Cuba,PWRCRUD005,2049,0.66
Cuba,PWRCRUD005,2050,0.66
Cuba,PWRCRUD006,2019,0.37
Cuba,PWRCRUD006,2020,0.37
Cuba,PWRCRUD006,2021,0.37
Cuba,PWRCRUD006,2022,0.37
Cuba,PWRCRUD006,2023,0.37
Cuba,PWRCRUD006,2024,0.37
Cuba,PWRCRUD006,2025,0.37
Cuba,PWRCRUD006,2026,0.37
Cuba,PWRCRUD006,2027,0.37
Cuba,PWRCRUD006,2028,0.37
Cuba,PWRCRUD006,2029,0.37
Cuba,PWRCRUD006,2030,0.37
Cuba,PWRCRUD006,2031,0.37
Cuba,PWRCRUD006,2032,0.37
Cuba,PWRCRUD006,2033,0.37
Cuba,PWRCRUD006,2034,0.37
Cuba,PWRCRUD006,2035,0.37
Cuba,PWRCRUD006,2036,0.37
Cuba,PWRCRUD006,2037,0.37
Cuba,PWRCRUD006,2038,0.37
Cuba,PWRCRUD006,2039,0.37
Cuba,PWRCRUD006,2040,0.37
Cuba,PWRCRUD006,2041,0.37
Cuba,PWRCRUD006,2042,0.37
Cuba,PWRCRUD006,2043,0.37
Cuba,PWRCRUD006,2044,0.37
Cuba,PWRCRUD006,2045,0.37
Cuba,PWRCRUD006,2046,0.37
Cuba,PWRCRUD006,2047,0.37
Cuba,PWRCRUD006,2048,0.37
Cuba,PWRCRUD006,2049,0.37
Cuba,PWRCRUD006,2050,0.37
Cuba,PWRCRUD007,2019,0.48
Cuba,PWRCRUD007,2020,0.48
Cuba,PWRCRUD007,2021,0.48
Cuba,PWRCRUD007,2022,0.48
Cuba,PWRCRUD007,2023,0.48
Cuba,PWRCRUD007,2024,0.48
Cuba,PWRCRUD007,2025,0.48
Cuba,PWRCRUD007,2026,0.48
Cuba,PWRCRUD007,2027,0.48
Cuba,PWRCRUD007,2028,0.48
Cuba,PWRCRUD007,2029,0.48
Cuba,PWRCRUD007,2030,0.48
Cuba,PWRCRUD007,2031,0.48
Cuba,PWRCRUD007,2032,0.48
Cuba,PWRCRUD007,2033,0.48
Cuba,PWRCRUD007,2034,0.48
Cuba,PWRCRUD007,2035,0.48
Cuba,PWRCRUD007,2036,0.48
Cuba,PWRCRUD007,2037,0.48
Cuba,PWRCRUD007,2038,0.48
Cuba,PWRCRUD007,2039,0.48
Cuba,PWRCRUD007,2040,0.48
Cuba,PWRCRUD007,2041,0.48
Cuba,PWRCRUD007,2042,0.48
Cuba,PWRCRUD007,2043,0.48
Cuba,PWRCRUD007,2044,0.48
Cuba,PWRCRUD007,2045,0.48
Cuba,PWRCRUD007,2046,0.48
Cuba,PWRCRUD007,2047,0.48
Cuba,PWRCRUD007,2048,0.48
Cuba,PWRCRUD007,2049,0.48
Cuba,PWRCRUD007,2050,0.48
Cuba,PWRCRUD008,2019,0.95
Cuba,PWRCRUD008,2020,0.95
Cuba,PWRCRUD008,2021,0.95
Cuba,PWRCRUD008,2022,0.95
Cuba,PWRCRUD008,2023,0.95
Cuba,PWRCRUD008,2024,0.95
Cuba,PWRCRUD008,2025,0.95
Cuba,PWRCRUD008,2026,0.95
Cuba,PWRCRUD008,2027,0.95
Cuba,PWRCRUD008,2028,0.95
Cuba,PWRCRUD008,2029,0.95
Cuba,PWRCRUD008,2030,0.95
Cuba,PWRCRUD008,2031,0.95
Cuba,PWRCRUD008,2032,0.95
Cuba,PWRCRUD008,2033,0.95
Cuba,PWRCRUD008,2034,0.95
Cuba,PWRCRUD008,2035,0.95
Cuba,PWRCRUD008,2036,0.95
Cuba,PWRCRUD008,2037,0.95
Cuba,PWRCRUD008,2038,0.95
Cuba,PWRCRUD008,2039,0.95
Cuba,PWRCRUD008,2040,0.95
Cuba,PWRCRUD008,2041,0.95
Cuba,PWRCRUD008,2042,0.95
Cuba,PWRCRUD008,2043,0.95
Cuba,PWRCRUD008,2044,0.95
Cuba,PWRCRUD008,2045,0.95
Cuba,PWRCRUD008,2046,0.95
Cuba,PWRCRUD008,2047,0.95
Cuba,PWRCRUD008,2048,0.95
Cuba,PWRCRUD008,2049,0.95
Cuba,PWRCRUD008,2050,0.95
Cuba,PWRNG01,2019,0.68
Cuba,PWRNG01,2020,0.68
Cuba,PWRNG01,2021,0.68
Cuba,PWRNG01,2022,0.68
Cuba,PWRNG01,2023,0.68
Cuba,PWRNG01,2024,0.68
Cuba,PWRNG01,2025,0.68
Cuba,PWRNG01,2026,0.68
Cuba,PWRNG01,2027,0.68
Cuba,PWRNG01,2028,0.68
Cuba,PWRNG01,2029,0.68
Cuba,PWRNG01,2030,0.68
Cuba,PWRNG01,2031,0.68
Cuba,PWRNG01,2032,0.68
Cuba,PWRNG01,2033,0.68
Cuba,PWRNG01,2034,0.68
Cuba,PWRNG01,2035,0.68
Cuba,PWRNG01,2036,0.68
Cuba,PWRNG01,2037,0.68
Cuba,PWRNG01,2038,0.68
Cuba,PWRNG01,2039,0.68
Cuba,PWRNG01,2040,0.68
Cuba,PWRNG01,2041,0.68
Cuba,PWRNG01,2042,0.68
Cuba,PWRNG01,2043,0.68
Cuba,PWRNG01,2044,0.68
Cuba,PWRNG01,2045,0.68
Cuba,PWRNG01,2046,0.68
Cuba,PWRNG01,2047,0.68
Cuba,PWRNG01,2048,0.68
Cuba,PWRNG01,2049,0.68
Cuba,PWRNG01,2050,0.68
Cuba,PWRNG02,2019,0.75
Cuba,PWRNG02,2020,0.75
Cuba,PWRNG02,2021,0.75
Cuba,PWRNG02,2022,0.75
Cuba,PWRNG02,2023,0.75
Cuba,PWRNG02,2024,0.75
Cuba,PWRNG02,2025,0.75
Cuba,PWRNG02,2026,0.75
Cuba,PWRNG02,2027,0.75
Cuba,PWRNG02,2028,0.75
Cuba,PWRNG02,2029,0.75
Cuba,PWRNG02,2030,0.75
Cuba,PWRNG02,2031,0.75
Cuba,PWRNG02,2032,0.75
Cuba,PWRNG02,2033,0.75
Cuba,PWRNG02,2034,0.75
Cuba,PWRNG02,2035,0.75
Cuba,PWRNG02,2036,0.75
Cuba,PWRNG02,2037,0.75
Cuba,PWRNG02,2038,0.75
Cuba,PWRNG02,2039,0.75
Cuba,PWRNG02,2040,0.75
Cuba,PWRNG02,2041,0.75
Cuba,PWRNG02,2042,0.75
Cuba,PWRNG02,2043,0.75
Cuba,PWRNG02,2044,0.75
Cuba,PWRNG02,2045,0.75
Cuba,PWRNG02,2046,0.75
Cuba,PWRNG02,2047,0.75
Cuba,PWRNG02,2048,0.75
Cuba,PWRNG02,2049,0.75
Cuba,PWRNG02,2050,0.75
